device_name,sensor_type,timestamp,reading_value
projectA_60307052_60306981,temperature,2026-06-02 08:21:47.420694+00:00,31.186298370361328
projectA_60307052_60306981,temperature,2026-06-02 08:21:49.470908+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:21:53.562744+00:00,31.186298370361328
projectA_60307052_60306981,temperature,2026-06-02 08:21:55.609297+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:21:57.657039+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:01.761083+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:22:03.804323+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:05.850007+00:00,31.150239944458008
projectA_60307052_60306981,temperature,2026-06-02 08:22:07.898479+00:00,31.186298370361328
projectA_60307052_60306981,temperature,2026-06-02 08:22:09.946425+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:11.994248+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:22:14.042428+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:16.090135+00:00,31.150239944458008
projectA_60307052_60306981,temperature,2026-06-02 08:22:18.199682+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:20.186113+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:22:26.410901+00:00,31.168270111083984
projectA_60307052_60306981,temperature,2026-06-02 08:22:30.495809+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:22:32.475390+00:00,31.150239944458008
projectA_60307052_60306981,temperature,2026-06-02 08:22:34.522125+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:22:40.695228+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:22:44.762444+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:22:46.810505+00:00,31.150239944458008
projectA_60307052_60306981,temperature,2026-06-02 08:22:48.876359+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:22:50.913097+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:22:52.954104+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:22:55.001676+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:22:59.099015+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:01.149300+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:23:03.194237+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:23:07.187827+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:23:09.342197+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:11.389323+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:13.443821+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:15.482468+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:23:17.533768+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:19.578733+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:21.627417+00:00,31.132211685180664
projectA_60307052_60306981,temperature,2026-06-02 08:23:23.675927+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:25.731657+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:23:27.668800+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:29.716208+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:31.867552+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:23:33.915596+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:35.991533+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:38.012533+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:23:40.059190+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:23:42.105843+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:44.155587+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:50.300137+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:23:52.347059+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:23:56.446020+00:00,31.114181518554688
projectA_60307052_60306981,temperature,2026-06-02 08:23:58.388653+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:24:00.539973+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:04.635018+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:24:06.689023+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:08.734701+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:24:10.811710+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:18.872824+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:24:20.920387+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:24:22.968973+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:31.265985+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:24:33.230813+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:24:35.253053+00:00,31.096153259277344
projectA_60307052_60306981,temperature,2026-06-02 08:24:37.300588+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:24:39.349682+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:24:41.397082+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:45.493044+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:24:47.545657+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:24:49.593122+00:00,31.078125
projectA_60307052_60306981,temperature,2026-06-02 08:24:51.637450+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:24:53.707029+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:24:57.781400+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:01.878703+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:03.925856+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:25:05.973660+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:25:08.020637+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:10.079240+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:25:12.119661+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:25:14.166373+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:16.216671+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:18.261473+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:25:20.309341+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:22.357426+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:26.496939+00:00,31.060096740722656
projectA_60307052_60306981,temperature,2026-06-02 08:25:28.595894+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:25:30.596155+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:32.602542+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:25:34.646100+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:36.693425+00:00,31.042068481445312
projectA_60307052_60306981,temperature,2026-06-02 08:25:40.790584+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:46.934907+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:25:51.112268+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:55.218139+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:57.176316+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:25:59.245070+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:03.496925+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:26:05.399240+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:07.414122+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:26:13.600040+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:23.810460+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:26:25.846532+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:27.895682+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:26:30.001537+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:26:40.182213+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:42.230442+00:00,31.024038314819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:44.281829+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:26:48.377509+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:50.426927+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:26:52.473977+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:26:54.524738+00:00,31.00600814819336
projectA_60307052_60306981,temperature,2026-06-02 08:26:56.570280+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:26:58.618588+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:04.761975+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:27:06.807217+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:08.854983+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:27:10.904305+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:13.013306+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:27:17.046485+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:21.177364+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:31.383497+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:33.389561+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:35.376487+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:37.577043+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:41.520846+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:43.572320+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:27:45.616497+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:51.864011+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:27:53.808334+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:27:57.988095+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:28:02.002561+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:04.048814+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:28:08.145004+00:00,30.987979888916016
projectA_60307052_60306981,temperature,2026-06-02 08:28:10.288195+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:28:12.291218+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:14.305052+00:00,30.969951629638672
projectA_60307052_60306981,temperature,2026-06-02 08:28:22.498195+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:28:24.527849+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:28:30.672824+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:32.727987+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:28:34.803908+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:28:38.865895+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:28:40.912245+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:42.968755+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:28:45.010272+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:28:47.056765+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:28:49.105654+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:51.155702+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:28:53.201562+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:55.250331+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:28:57.297530+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:28:59.345168+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:05.489106+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:29:07.537285+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:29:09.602254+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:13.681279+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:15.730415+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:29:17.778325+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:29:19.825982+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:21.874397+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:23.921520+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:25.973580+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:30.070471+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:32.118504+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:36.145775+00:00,30.951923370361328
projectA_60307052_60306981,temperature,2026-06-02 08:29:38.257322+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:44.402571+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:29:46.449674+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:50.545392+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:29:52.594962+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:29:54.642846+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:29:56.691093+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:04.882410+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:30:06.939263+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:11.027937+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:30:15.125122+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:30:19.217247+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:30:21.266526+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:25.371105+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:30:29.492534+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:30:31.620187+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:35.680248+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:30:37.696477+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:43.795127+00:00,30.933895111083984
projectA_60307052_60306981,temperature,2026-06-02 08:30:45.910780+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:30:47.892207+00:00,30.915864944458008
projectA_60307052_60306981,temperature,2026-06-02 08:30:50.024822+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:30:56.085977+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:30:58.140160+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:00.178945+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:31:02.226459+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:31:04.274822+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:31:06.322622+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:31:08.271844+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:31:12.196638+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:14.517746+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:31:16.595393+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:18.612314+00:00,30.897836685180664
projectA_60307052_60306981,temperature,2026-06-02 08:31:20.658784+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:31:22.706772+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:26.700708+00:00,30.879806518554688
projectA_60307052_60306981,temperature,2026-06-02 08:31:28.748539+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:31:30.776752+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:31:34.915557+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:37.004013+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:31:41.041773+00:00,30.861778259277344
projectA_60307052_60306981,temperature,2026-06-02 08:31:43.084794+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:31:45.134362+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:31:47.181029+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:31:51.288319+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:31:53.325160+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:31:55.372658+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:31:57.424474+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:31:59.468515+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:32:01.516775+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:32:03.565260+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:05.621770+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:32:09.647309+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:13.804665+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:15.853381+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:32:17.903899+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:19.951827+00:00,30.84375
projectA_60307052_60306981,temperature,2026-06-02 08:32:21.999650+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:24.048211+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:26.096537+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:34.285308+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:38.386973+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:40.430474+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:42.477226+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:44.525399+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:46.573612+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:48.621219+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:50.669469+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:52.719910+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:32:54.764813+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:32:56.812791+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:32:58.872421+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:02.956149+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:33:04.935751+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:07.206116+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:09.207813+00:00,30.825721740722656
projectA_60307052_60306981,temperature,2026-06-02 08:33:11.197416+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:13.210641+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:33:15.245289+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:17.294371+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:19.342215+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:33:21.389894+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:33:23.438244+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:25.487157+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:33:27.533308+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:37.775306+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:33:41.893990+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:43.918726+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:45.965873+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:33:50.078826+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:52.170760+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:54.158595+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:33:56.215888+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:33:58.254075+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:00.302138+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:02.400161+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:04.500840+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:06.447184+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:16.688574+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:20.958837+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:22.906634+00:00,30.717548370361328
projectA_60307052_60306981,temperature,2026-06-02 08:34:24.897284+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:26.926842+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:28.974540+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:33.070187+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:35.119410+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:37.174069+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:39.215491+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:41.281122+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:43.314269+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:45.396968+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:47.494878+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:49.458614+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:34:51.581781+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:34:53.448565+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:57.554548+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:34:59.597248+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:01.643914+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:03.688727+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:05.838780+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:07.887146+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:09.832248+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:11.880172+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:13.928344+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:15.985083+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:18.028185+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:20.072896+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:22.121466+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:35:24.169456+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:30.313551+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:32.360856+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:34.414754+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:36.456727+00:00,30.807693481445312
projectA_60307052_60306981,temperature,2026-06-02 08:35:38.600631+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:40.552569+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:35:42.601239+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:35:44.649827+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:48.744648+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:35:50.794337+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:52.841710+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:35:56.987632+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:35:59.076790+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:36:03.173869+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:05.128481+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:09.310535+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:36:11.287794+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:36:13.482388+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:36:15.389454+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:17.502611+00:00,30.735576629638672
projectA_60307052_60306981,temperature,2026-06-02 08:36:19.465020+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:23.695813+00:00,30.789663314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:25.820797+00:00,30.77163314819336
projectA_60307052_60306981,temperature,2026-06-02 08:36:33.801523+00:00,30.753604888916016
projectA_60307052_60306981,temperature,2026-06-02 08:36:39.949005+00:00,30.789663314819336
